Tp,Hs,Uw,Op,D
4,0.431860429,8,2,7.62E-07
4,0.431860429,9,1,6.18E-05
4,0.431860429,9,2,7.44E-07
4,0.431860429,10,1,1.13E-04
4,0.431860429,10,2,6.48E-07
4,0.431860429,11,1,0.001417266
4,0.431860429,11,2,6.06E-07
4,0.431860429,12,1,0.001292694
4,0.431860429,12,2,6.12E-07
4,0.431860429,13,1,3.85E-05
4,0.431860429,13,2,5.41E-07
4,0.431860429,14,1,2.29E-05
4,0.431860429,14,2,4.82E-07
4,0.431860429,15,1,2.15E-05
4,0.431860429,15,2,4.54E-07
4,0.431860429,16,1,2.26E-05
4,0.431860429,16,2,4.52E-07
4,0.431860429,17,1,3.65E-05
4,0.431860429,17,2,4.24E-07
4,0.431860429,18,1,3.65E-05
4,0.431860429,18,2,4.58E-07
4,0.431860429,19,1,3.84E-05
4,0.431860429,19,2,5.38E-07
4,0.431860429,20,1,4.11E-05
4,0.431860429,20,2,4.87E-07
4,0.431860429,21,1,4.42E-05
4,0.431860429,21,2,5.02E-07
4,0.431860429,22,1,4.66E-05
4,0.431860429,22,2,5.56E-07
4,0.431860429,23,1,5.56E-05
4,0.431860429,23,2,6.12E-07
4,0.431860429,24,1,6.54E-05
4,0.431860429,24,2,6.9E-07
4,0.431860429,25,1,7.08E-05
4,0.431860429,25,2,7.98E-07
4,0.853718867,1,1,NaN
4,0.853718867,1,2,NaN
4,0.853718867,2,1,NaN
4,0.853718867,2,2,NaN
4,0.853718867,3,1,NaN
4,0.853718867,3,2,NaN
4,0.853718867,4,1,NaN
4,0.853718867,4,2,NaN
4,0.853718867,5,1,NaN
4,0.853718867,5,2,NaN
4,0.853718867,6,1,NaN
4,0.853718867,6,2,NaN
4,0.853718867,7,1,NaN
4,0.853718867,7,2,NaN
4,0.853718867,8,1,NaN
4,0.853718867,8,2,NaN
4,0.853718867,9,1,NaN
4,0.853718867,9,2,NaN
4,0.853718867,10,1,NaN
4,0.853718867,10,2,NaN
4,0.853718867,11,1,NaN
4,0.853718867,11,2,NaN
4,0.853718867,12,1,NaN
4,0.853718867,12,2,NaN
4,0.853718867,13,1,NaN
4,0.853718867,13,2,NaN
4,0.853718867,14,1,NaN
4,0.853718867,14,2,NaN
4,0.853718867,15,1,NaN
4,0.853718867,15,2,NaN
4,0.853718867,16,1,NaN
4,0.853718867,16,2,NaN
4,0.853718867,17,1,NaN
4,0.853718867,17,2,NaN
4,0.853718867,18,1,NaN
4,0.853718867,18,2,NaN
4,0.853718867,19,1,NaN
4,0.853718867,19,2,NaN
4,0.853718867,20,1,NaN
4,0.853718867,20,2,NaN
4,0.853718867,21,1,NaN
4,0.853718867,21,2,NaN
4,0.853718867,22,1,NaN
4,0.853718867,22,2,NaN
4,0.853718867,23,1,NaN
4,0.853718867,23,2,NaN
4,0.853718867,24,1,NaN
4,0.853718867,24,2,NaN
4,0.853718867,25,1,NaN
4,0.853718867,25,2,NaN
4,NaN,1,1,4.89E-06
4,NaN,1,2,NaN
4,NaN,2,1,4.6E-06
4,NaN,2,2,2.71E-05
4,NaN,3,1,3.1E-06
4,NaN,3,2,2.55E-05
4,NaN,4,1,7.14E-06
4,NaN,4,2,2.38E-05
4,NaN,5,1,1.03E-05
4,NaN,5,2,2.25E-05
4,NaN,6,1,3.34E-05
4,NaN,6,2,2.08E-05
4,NaN,7,1,3.59E-05
4,NaN,7,2,1.93E-05
4,NaN,8,1,5.09E-05
4,NaN,8,2,1.83E-05
4,NaN,9,1,7.26E-05
4,NaN,9,2,1.79E-05
4,NaN,10,1,1.27E-04
4,NaN,10,2,1.61E-05
4,NaN,11,1,0.001438158
4,NaN,11,2,1.51E-05
4,NaN,12,1,0.001310034
4,NaN,12,2,1.49E-05
4,NaN,13,1,4.34E-05
4,NaN,13,2,1.36E-05
4,NaN,14,1,2.6E-05
4,NaN,14,2,1.25E-05
4,NaN,15,1,2.43E-05
4,NaN,15,2,1.19E-05
4,NaN,16,1,2.49E-05
4,NaN,16,2,1.15E-05
4,NaN,17,1,4.01E-05
4,NaN,17,2,1.06E-05
4,NaN,18,1,4.02E-05
4,NaN,18,2,1.06E-05
4,NaN,19,1,4.18E-05
4,NaN,19,2,1.14E-05
4,NaN,20,1,4.38E-05
4,NaN,20,2,1.03E-05
4,NaN,21,1,4.72E-05
4,NaN,21,2,1.02E-05
4,NaN,22,1,4.99E-05
4,NaN,22,2,1.06E-05
4,NaN,23,1,5.85E-05
4,NaN,23,2,1.07E-05
4,NaN,24,1,6.9E-05
4,NaN,24,2,1.07E-05
4,NaN,25,1,7.44E-05
4,NaN,25,2,1.07E-05
4,NaN,1,1,NaN
4,NaN,1,2,NaN
4,NaN,2,1,NaN
4,NaN,2,2,NaN
4,NaN,3,1,NaN
4,NaN,3,2,NaN
4,NaN,4,1,NaN
4,NaN,4,2,NaN
4,NaN,5,1,NaN
4,NaN,5,2,NaN
4,NaN,6,1,NaN
4,NaN,6,2,NaN
4,NaN,7,1,NaN
4,NaN,7,2,NaN
4,NaN,8,1,NaN
4,NaN,8,2,NaN
4,NaN,9,1,NaN
4,NaN,9,2,NaN
4,NaN,10,1,NaN
4,NaN,10,2,NaN
4,NaN,11,1,NaN
4,NaN,11,2,NaN
4,NaN,12,1,NaN
4,NaN,12,2,NaN
4,NaN,13,1,NaN
4,NaN,13,2,NaN
4,NaN,14,1,NaN
4,NaN,14,2,NaN
4,NaN,15,1,NaN
4,NaN,15,2,NaN
4,NaN,16,1,NaN
4,NaN,16,2,NaN
4,NaN,17,1,NaN
4,NaN,17,2,NaN
4,NaN,18,1,NaN
4,NaN,18,2,NaN
4,NaN,19,1,NaN
4,NaN,19,2,NaN
4,NaN,20,1,NaN
4,NaN,20,2,NaN
4,NaN,21,1,NaN
4,NaN,21,2,NaN
4,NaN,22,1,NaN
4,NaN,22,2,NaN
4,NaN,23,1,NaN
4,NaN,23,2,NaN
4,NaN,24,1,NaN
4,NaN,24,2,NaN
4,NaN,25,1,NaN
4,NaN,25,2,NaN
4.5,0.22785362,1,1,1.51E-08
4.5,0.22785362,1,2,NaN
4.5,0.22785362,2,1,1.9E-06
4.5,0.22785362,2,2,2.68E-08
4.5,0.22785362,3,1,2.65E-07
4.5,0.22785362,3,2,2.55E-08
4.5,0.22785362,4,1,2.07E-06
4.5,0.22785362,4,2,2.41E-08
4.5,0.22785362,5,1,3.21E-06
4.5,0.22785362,5,2,2.38E-08
4.5,0.22785362,6,1,2.11E-05
4.5,0.22785362,6,2,2.04E-08
4.5,0.22785362,7,1,2.36E-05
4.5,0.22785362,7,2,1.86E-08
4.5,0.22785362,8,1,3.82E-05
4.5,0.22785362,8,2,1.88E-08
4.5,0.22785362,9,1,5.87E-05
4.5,0.22785362,9,2,1.83E-08
4.5,0.22785362,10,1,1.09E-04
4.5,0.22785362,10,2,1.44E-08
4.5,0.22785362,11,1,0.001410624
4.5,0.22785362,11,2,1.4E-08
4.5,0.22785362,12,1,0.001288434
4.5,0.22785362,12,2,1.48E-08
4.5,0.22785362,13,1,3.75E-05
4.5,0.22785362,13,2,1.33E-08
4.5,0.22785362,14,1,2.23E-05
4.5,0.22785362,14,2,1.11E-08
4.5,0.22785362,15,1,2.11E-05
4.5,0.22785362,15,2,1.03E-08
4.5,0.22785362,16,1,2.22E-05
4.5,0.22785362,16,2,1.15E-08
4.5,0.22785362,17,1,3.56E-05
4.5,0.22785362,17,2,1.06E-08
4.5,0.22785362,18,1,3.57E-05
4.5,0.22785362,18,2,1.45E-08
4.5,0.22785362,19,1,3.79E-05
4.5,0.22785362,19,2,2.24E-08
4.5,0.22785362,20,1,4.06E-05
4.5,0.22785362,20,2,2.17E-08
4.5,0.22785362,21,1,4.34E-05
4.5,0.22785362,21,2,2.51E-08
4.5,0.22785362,22,1,4.58E-05
4.5,0.22785362,22,2,3.17E-08
4.5,0.22785362,23,1,5.51E-05
4.5,0.22785362,23,2,4.46E-08
4.5,0.22785362,24,1,6.48E-05
4.5,0.22785362,24,2,6.9E-08
4.5,0.22785362,25,1,7.02E-05
4.5,0.22785362,25,2,1.01E-07
4.5,0.454729581,1,1,1.36E-07
4.5,0.454729581,1,2,NaN
4.5,0.454729581,2,1,2.27E-06
4.5,0.454729581,2,2,4.73E-07
4.5,0.454729581,3,1,6.42E-07
4.5,0.454729581,3,2,4.52E-07
4.5,0.454729581,4,1,2.86E-06
4.5,0.454729581,4,2,4.24E-07
4.5,0.454729581,5,1,4.6E-06
4.5,0.454729581,5,2,4.11E-07
4.5,0.454729581,6,1,2.42E-05
4.5,0.454729581,6,2,3.67E-07
4.5,0.454729581,7,1,2.68E-05
4.5,0.454729581,7,2,3.44E-07
4.5,0.454729581,8,1,4.12E-05
4.5,0.454729581,8,2,3.36E-07
4.5,0.454729581,9,1,6.24E-05
4.5,0.454729581,9,2,3.31E-07
4.5,0.454729581,10,1,1.13E-04
4.5,0.454729581,10,2,2.85E-07
4.5,0.454729581,11,1,0.001417788
4.5,0.454729581,11,2,2.73E-07
4.5,0.454729581,12,1,0.00129438
4.5,0.454729581,12,2,2.79E-07
4.5,0.454729581,13,1,3.91E-05
4.5,0.454729581,13,2,2.54E-07
4.5,0.454729581,14,1,2.32E-05
4.5,0.454729581,14,2,2.23E-07
4.5,0.454729581,15,1,2.18E-05
4.5,0.454729581,15,2,2.1E-07
4.5,0.454729581,16,1,2.28E-05
4.5,0.454729581,16,2,2.13E-07
4.5,0.454729581,17,1,3.71E-05
4.5,0.454729581,17,2,1.88E-07
4.5,0.454729581,18,1,3.7E-05
4.5,0.454729581,18,2,2.2E-07
4.5,0.454729581,19,1,3.91E-05
4.5,0.454729581,19,2,2.68E-07
4.5,0.454729581,20,1,4.15E-05
4.5,0.454729581,20,2,2.47E-07
4.5,0.454729581,21,1,4.44E-05
4.5,0.454729581,21,2,2.57E-07
4.5,0.454729581,22,1,4.67E-05
4.5,0.454729581,22,2,2.91E-07
4.5,0.454729581,23,1,5.6E-05
4.5,0.454729581,23,2,3.28E-07
4.5,0.454729581,24,1,6.6E-05
4.5,0.454729581,24,2,3.96E-07
4.5,0.454729581,25,1,7.08E-05
4.5,0.454729581,25,2,5.04E-07
4.5,0.900739373,1,1,1.56E-05
4.5,0.900739373,1,2,NaN
4.5,0.900739373,2,1,1.3E-05
4.5,0.900739373,2,2,7.02E-05
4.5,0.900739373,3,1,1.06E-05
4.5,0.900739373,3,2,6.66E-05
4.5,0.900739373,4,1,2.18E-05
4.5,0.900739373,4,2,6.36E-05
4.5,0.900739373,5,1,2.89E-05
4.5,0.900739373,5,2,6.06E-05
4.5,0.900739373,6,1,6.12E-05
4.5,0.900739373,6,2,5.69E-05
4.5,0.900739373,7,1,6.36E-05
4.5,0.900739373,7,2,5.4E-05
4.5,0.900739373,8,1,7.74E-05
4.5,0.900739373,8,2,5.14E-05
4.5,0.900739373,9,1,9.96E-05
4.5,0.900739373,9,2,5.08E-05
4.5,0.900739373,10,1,1.54E-04
4.5,0.900739373,10,2,4.65E-05
4.5,0.900739373,11,1,0.001485006
4.5,0.900739373,11,2,4.41E-05
4.5,0.900739373,12,1,0.001350096
4.5,0.900739373,12,2,4.43E-05
4.5,0.900739373,13,1,5.75E-05
4.5,0.900739373,13,2,4.18E-05
4.5,0.900739373,14,1,3.51E-05
4.5,0.900739373,14,2,3.82E-05
4.5,0.900739373,15,1,3.26E-05
4.5,0.900739373,15,2,3.68E-05
4.5,0.900739373,16,1,3.23E-05
4.5,0.900739373,16,2,3.59E-05
4.5,0.900739373,17,1,4.99E-05
4.5,0.900739373,17,2,3.35E-05
4.5,0.900739373,18,1,5.03E-05
4.5,0.900739373,18,2,3.4E-05
4.5,0.900739373,19,1,5.14E-05
4.5,0.900739373,19,2,3.53E-05
4.5,0.900739373,20,1,5.18E-05
4.5,0.900739373,20,2,3.24E-05
4.5,0.900739373,21,1,5.51E-05
4.5,0.900739373,21,2,3.21E-05
4.5,0.900739373,22,1,5.77E-05
4.5,0.900739373,22,2,3.26E-05
4.5,0.900739373,23,1,6.72E-05
4.5,0.900739373,23,2,3.22E-05
4.5,0.900739373,24,1,7.86E-05
4.5,0.900739373,24,2,3.23E-05
4.5,0.900739373,25,1,8.4E-05
4.5,0.900739373,25,2,3.22E-05
4.5,1.32879001,1,1,2.72E-06
4.5,1.32879001,1,2,NaN
4.5,1.32879001,2,1,5.28E-06
4.5,1.32879001,2,2,1.16E-05
4.5,1.32879001,3,1,3.31E-06
4.5,1.32879001,3,2,1.1E-05
4.5,1.32879001,4,1,8.16E-06
4.5,1.32879001,4,2,1.03E-05
4.5,1.32879001,5,1,1.2E-05
4.5,1.32879001,5,2,9.84E-06
4.5,1.32879001,6,1,3.74E-05
4.5,1.32879001,6,2,9.06E-06
4.5,1.32879001,7,1,3.99E-05
4.5,1.32879001,7,2,8.58E-06
4.5,1.32879001,8,1,5.45E-05
4.5,1.32879001,8,2,8.16E-06
4.5,1.32879001,9,1,7.62E-05
4.5,1.32879001,9,2,8.04E-06
4.5,1.32879001,10,1,1.3E-04
4.5,1.32879001,10,2,7.26E-06
4.5,1.32879001,11,1,0.001444386
4.5,1.32879001,11,2,6.9E-06
4.5,1.32879001,12,1,0.001316166
4.5,1.32879001,12,2,6.96E-06
4.5,1.32879001,13,1,4.59E-05
4.5,1.32879001,13,2,5.47E-06
4.5,1.32879001,14,1,2.76E-05
4.5,1.32879001,14,2,5.84E-06
4.5,1.32879001,15,1,2.59E-05
4.5,1.32879001,15,2,5.61E-06
4.5,1.32879001,16,1,2.61E-05
4.5,1.32879001,16,2,5.51E-06
4.5,1.32879001,17,1,4.2E-05
4.5,1.32879001,17,2,5.06E-06
4.5,1.32879001,18,1,4.21E-05
4.5,1.32879001,18,2,5.29E-06
4.5,1.32879001,19,1,4.39E-05
4.5,1.32879001,19,2,5.65E-06
4.5,1.32879001,20,1,4.54E-05
4.5,1.32879001,20,2,5.16E-06
4.5,1.32879001,21,1,4.85E-05
4.5,1.32879001,21,2,5.14E-06
4.5,1.32879001,22,1,5.08E-05
4.5,1.32879001,22,2,5.43E-06
4.5,1.32879001,23,1,6E-05
4.5,1.32879001,23,2,5.5E-06
4.5,1.32879001,24,1,7.02E-05
4.5,1.32879001,24,2,5.71E-06
4.5,1.32879001,25,1,7.14E-05
4.5,1.32879001,25,2,6.12E-06
4.5,NaN,1,1,NaN
4.5,NaN,1,2,NaN
4.5,NaN,2,1,NaN
4.5,NaN,2,2,NaN
4.5,NaN,3,1,NaN
4.5,NaN,3,2,NaN
4.5,NaN,4,1,NaN
4.5,NaN,4,2,NaN
4.5,NaN,5,1,NaN
4.5,NaN,5,2,NaN
4.5,NaN,6,1,NaN
4.5,NaN,6,2,NaN
4.5,NaN,7,1,NaN
4.5,NaN,7,2,NaN
4.5,NaN,8,1,NaN
4.5,NaN,8,2,NaN
4.5,NaN,9,1,NaN
4.5,NaN,9,2,NaN
4.5,NaN,10,1,NaN
4.5,NaN,10,2,NaN
4.5,NaN,11,1,NaN
4.5,NaN,11,2,NaN
4.5,NaN,12,1,NaN
4.5,NaN,12,2,NaN
4.5,NaN,13,1,NaN
4.5,NaN,13,2,NaN
4.5,NaN,14,1,NaN
4.5,NaN,14,2,NaN
4.5,NaN,15,1,NaN
4.5,NaN,15,2,NaN
4.5,NaN,16,1,NaN
4.5,NaN,16,2,NaN
4.5,NaN,17,1,NaN
4.5,NaN,17,2,NaN
4.5,NaN,18,1,NaN
4.5,NaN,18,2,NaN
4.5,NaN,19,1,NaN
4.5,NaN,19,2,NaN
4.5,NaN,20,1,NaN
4.5,NaN,20,2,NaN
4.5,NaN,21,1,NaN
4.5,NaN,21,2,NaN
4.5,NaN,22,1,NaN
4.5,NaN,22,2,NaN
4.5,NaN,23,1,NaN
4.5,NaN,23,2,NaN
4.5,NaN,24,1,NaN
4.5,NaN,24,2,NaN
4.5,NaN,25,1,NaN
4.5,NaN,25,2,NaN
4.5,NaN,1,1,NaN
4.5,NaN,1,2,NaN
4.5,NaN,2,1,NaN
4.5,NaN,2,2,NaN
4.5,NaN,3,1,NaN
4.5,NaN,3,2,NaN
4.5,NaN,4,1,NaN
4.5,NaN,4,2,NaN
4.5,NaN,5,1,NaN
4.5,NaN,5,2,NaN
4.5,NaN,6,1,NaN
4.5,NaN,6,2,NaN
4.5,NaN,7,1,NaN
4.5,NaN,7,2,NaN
4.5,NaN,8,1,NaN
4.5,NaN,8,2,NaN
4.5,NaN,9,1,NaN
4.5,NaN,9,2,NaN
4.5,NaN,10,1,NaN
4.5,NaN,10,2,NaN
4.5,NaN,11,1,NaN
4.5,NaN,11,2,NaN
4.5,NaN,12,1,NaN
4.5,NaN,12,2,NaN
4.5,NaN,13,1,NaN
4.5,NaN,13,2,NaN
4.5,NaN,14,1,NaN
4.5,NaN,14,2,NaN
4.5,NaN,15,1,NaN
4.5,NaN,15,2,NaN
4.5,NaN,16,1,NaN
4.5,NaN,16,2,NaN
4.5,NaN,17,1,NaN
4.5,NaN,17,2,NaN
4.5,NaN,18,1,NaN
4.5,NaN,18,2,NaN
4.5,NaN,19,1,NaN
4.5,NaN,19,2,NaN
4.5,NaN,20,1,NaN
4.5,NaN,20,2,NaN
4.5,NaN,21,1,NaN
4.5,NaN,21,2,NaN
4.5,NaN,22,1,NaN
4.5,NaN,22,2,NaN
4.5,NaN,23,1,NaN
4.5,NaN,23,2,NaN
4.5,NaN,24,1,NaN
4.5,NaN,24,2,NaN
4.5,NaN,25,1,NaN
4.5,NaN,25,2,NaN
5,0.235054713,1,1,7.32E-09
5,0.235054713,1,2,NaN
5,0.235054713,2,1,1.84E-06
5,0.235054713,2,2,9.48E-09
5,0.235054713,3,1,2.45E-07
5,0.235054713,3,2,8.94E-09
5,0.235054713,4,1,2.03E-06
5,0.235054713,4,2,8.52E-09
5,0.235054713,5,1,3.13E-06
5,0.235054713,5,2,8.58E-09
5,0.235054713,6,1,2.09E-05
5,0.235054713,6,2,7.2E-09
5,0.235054713,7,1,2.35E-05
5,0.235054713,7,2,6.54E-09
5,0.235054713,8,1,3.79E-05
5,0.235054713,8,2,6.78E-09
5,0.235054713,9,1,5.86E-05
5,0.235054713,9,2,6.48E-09
5,0.235054713,10,1,1.09E-04
5,0.235054713,10,2,4.97E-09
5,0.235054713,11,1,0.001410906
5,0.235054713,11,2,4.76E-09
5,0.235054713,12,1,0.001288632
5,0.235054713,12,2,5.23E-09
5,0.235054713,13,1,3.77E-05
5,0.235054713,13,2,4.78E-09
5,0.235054713,14,1,2.23E-05
5,0.235054713,14,2,3.91E-09
5,0.235054713,15,1,2.12E-05
5,0.235054713,15,2,3.62E-09
5,0.235054713,16,1,2.22E-05
5,0.235054713,16,2,4.35E-09
5,0.235054713,17,1,3.56E-05
5,0.235054713,17,2,4.15E-09
5,0.235054713,18,1,3.57E-05
5,0.235054713,18,2,6.36E-09
5,0.235054713,19,1,3.8E-05
5,0.235054713,19,2,1.08E-08
5,0.235054713,20,1,4.07E-05
5,0.235054713,20,2,1.11E-08
5,0.235054713,21,1,4.35E-05
5,0.235054713,21,2,1.39E-08
5,0.235054713,22,1,4.6E-05
5,0.235054713,22,2,1.81E-08
5,0.235054713,23,1,5.54E-05
5,0.235054713,23,2,2.75E-08
5,0.235054713,24,1,6.48E-05
5,0.235054713,24,2,4.64E-08
5,0.235054713,25,1,7.02E-05
5,0.235054713,25,2,6.9E-08
5,0.469419798,1,1,4.84E-08
5,0.469419798,1,2,NaN
5,0.469419798,2,1,2.01E-06
5,0.469419798,2,2,1.33E-07
5,0.469419798,3,1,5.09E-07
5,0.469419798,3,2,1.27E-07
5,0.469419798,4,1,2.66E-06
5,0.469419798,4,2,1.2E-07
5,0.469419798,5,1,4.27E-06
5,0.469419798,5,2,1.18E-07
5,0.469419798,6,1,2.34E-05
5,0.469419798,6,2,1.04E-07
5,0.469419798,7,1,2.64E-05
5,0.469419798,7,2,9.72E-08
5,0.469419798,8,1,4.06E-05
5,0.469419798,8,2,9.6E-08
5,0.469419798,9,1,6.18E-05
5,0.469419798,9,2,9.54E-08
5,0.469419798,10,1,1.13E-04
5,0.469419798,10,2,8.04E-08
5,0.469419798,11,1,0.001417848
5,0.469419798,11,2,7.68E-08
5,0.469419798,12,1,0.00129432
5,0.469419798,12,2,8.04E-08
5,0.469419798,13,1,3.93E-05
5,0.469419798,13,2,7.38E-08
5,0.469419798,14,1,2.33E-05
5,0.469419798,14,2,6.3E-08
5,0.469419798,15,1,2.18E-05
5,0.469419798,15,2,5.92E-08
5,0.469419798,16,1,2.28E-05
5,0.469419798,16,2,6.24E-08
5,0.469419798,17,1,3.7E-05
5,0.469419798,17,2,5.74E-08
5,0.469419798,18,1,3.71E-05
5,0.469419798,18,2,6.84E-08
5,0.469419798,19,1,3.92E-05
5,0.469419798,19,2,9.06E-08
5,0.469419798,20,1,4.15E-05
5,0.469419798,20,2,8.52E-08
5,0.469419798,21,1,4.45E-05
5,0.469419798,21,2,9.18E-08
5,0.469419798,22,1,4.68E-05
5,0.469419798,22,2,9.66E-08
5,0.469419798,23,1,5.62E-05
5,0.469419798,23,2,1.32E-07
5,0.469419798,24,1,6.6E-05
5,0.469419798,24,2,1.72E-07
5,0.469419798,25,1,7.14E-05
5,0.469419798,25,2,2.31E-07
5,0.932754998,1,1,5.93E-06
5,0.932754998,1,2,NaN
5,0.932754998,2,1,7.68E-06
5,0.932754998,2,2,3.73E-05
5,0.932754998,3,1,7.2E-06
5,0.932754998,3,2,2.21E-05
5,0.932754998,4,1,1.72E-05
5,0.932754998,4,2,2.09E-05
5,0.932754998,5,1,2.32E-05
5,0.932754998,5,2,2E-05
5,0.932754998,6,1,5.55E-05
5,0.932754998,6,2,1.86E-05
5,0.932754998,7,1,6E-05
5,0.932754998,7,2,1.76E-05
5,0.932754998,8,1,7.26E-05
5,0.932754998,8,2,1.69E-05
5,0.932754998,9,1,9.6E-05
5,0.932754998,9,2,1.66E-05
5,0.932754998,10,1,1.52E-04
5,0.932754998,10,2,1.52E-05
5,0.932754998,11,1,0.001483116
5,0.932754998,11,2,1.45E-05
5,0.932754998,12,1,0.001351722
5,0.932754998,12,2,1.45E-05
5,0.932754998,13,1,5.78E-05
5,0.932754998,13,2,1.36E-05
5,0.932754998,14,1,3.55E-05
5,0.932754998,14,2,1.25E-05
5,0.932754998,15,1,3.28E-05
5,0.932754998,15,2,1.2E-05
5,0.932754998,16,1,3.23E-05
5,0.932754998,16,2,1.04E-05
5,0.932754998,17,1,4.97E-05
5,0.932754998,17,2,1.1E-05
5,0.932754998,18,1,5.02E-05
5,0.932754998,18,2,1.13E-05
5,0.932754998,19,1,5.17E-05
5,0.932754998,19,2,1.19E-05
5,0.932754998,20,1,5.21E-05
5,0.932754998,20,2,1.03E-05
5,0.932754998,21,1,5.55E-05
5,0.932754998,21,2,1.07E-05
5,0.932754998,22,1,5.82E-05
5,0.932754998,22,2,1.12E-05
5,0.932754998,23,1,6.72E-05
5,0.932754998,23,2,1.13E-05
5,0.932754998,24,1,7.86E-05
5,0.932754998,24,2,1.15E-05
5,0.932754998,25,1,8.46E-05
5,0.932754998,25,2,1.18E-05
5,1.38291185,1,1,8.94E-07
5,1.38291185,1,2,NaN
5,1.38291185,2,1,3.73E-06
5,1.38291185,2,2,3.19E-06
5,1.38291185,3,1,2.29E-06
5,1.38291185,3,2,3.05E-06
5,1.38291185,4,1,6.54E-06
5,1.38291185,4,2,2.87E-06
5,1.38291185,5,1,9.84E-06
5,1.38291185,5,2,2.75E-06
5,1.38291185,6,1,3.44E-05
5,1.38291185,6,2,2.54E-06
5,1.38291185,7,1,3.83E-05
5,1.38291185,7,2,2.41E-06
5,1.38291185,8,1,5.16E-05
5,1.38291185,8,2,2.33E-06
5,1.38291185,9,1,7.38E-05
5,1.38291185,9,2,2.3E-06
5,1.38291185,10,1,1.28E-04
5,1.38291185,10,2,1.35E-06
5,1.38291185,11,1,0.001442076
5,1.38291185,11,2,1.97E-06
5,1.38291185,12,1,0.001316508
5,1.38291185,12,2,1.99E-06
5,1.38291185,13,1,4.61E-05
5,1.38291185,13,2,1.86E-06
5,1.38291185,14,1,2.79E-05
5,1.38291185,14,2,1.67E-06
5,1.38291185,15,1,2.57E-05
5,1.38291185,15,2,1.6E-06
5,1.38291185,16,1,2.6E-05
5,1.38291185,16,2,1.59E-06
5,1.38291185,17,1,4.18E-05
5,1.38291185,17,2,1.47E-06
5,1.38291185,18,1,4.21E-05
5,1.38291185,18,2,1.49E-06
5,1.38291185,19,1,4.39E-05
5,1.38291185,19,2,1.75E-06
5,1.38291185,20,1,4.55E-05
5,1.38291185,20,2,1.58E-06
5,1.38291185,21,1,4.86E-05
5,1.38291185,21,2,1.61E-06
5,1.38291185,22,1,5.1E-05
5,1.38291185,22,2,1.72E-06
5,1.38291185,23,1,6.06E-05
5,1.38291185,23,2,1.79E-06
5,1.38291185,24,1,7.08E-05
5,1.38291185,24,2,1.94E-06
5,1.38291185,25,1,7.62E-05
5,1.38291185,25,2,2.17E-06
5,NaN,1,1,NaN
5,NaN,1,2,NaN
5,NaN,2,1,NaN
5,NaN,2,2,NaN
5,NaN,3,1,NaN
5,NaN,3,2,NaN
5,NaN,4,1,NaN
5,NaN,4,2,NaN
5,NaN,5,1,NaN
5,NaN,5,2,NaN
5,NaN,6,1,NaN
5,NaN,6,2,NaN
5,NaN,7,1,NaN
5,NaN,7,2,NaN
5,NaN,8,1,NaN
5,NaN,8,2,NaN
5,NaN,9,1,NaN
5,NaN,9,2,NaN
5,NaN,10,1,NaN
5,NaN,10,2,NaN
5,NaN,11,1,NaN
5,NaN,11,2,NaN
5,NaN,12,1,NaN
5,NaN,12,2,NaN
5,NaN,13,1,NaN
5,NaN,13,2,NaN
5,NaN,14,1,NaN
5,NaN,14,2,NaN
5,NaN,15,1,NaN
5,NaN,15,2,NaN
5,NaN,16,1,NaN
5,NaN,16,2,NaN
5,NaN,17,1,NaN
5,NaN,17,2,NaN
5,NaN,18,1,NaN
5,NaN,18,2,NaN
5,NaN,19,1,NaN
5,NaN,19,2,NaN
5,NaN,20,1,NaN
5,NaN,20,2,NaN
5,NaN,21,1,NaN
5,NaN,21,2,NaN
5,NaN,22,1,NaN
5,NaN,22,2,NaN
5,NaN,23,1,NaN
5,NaN,23,2,NaN
5,NaN,24,1,NaN
5,NaN,24,2,NaN
5,NaN,25,1,NaN
5,NaN,25,2,NaN
5,NaN,1,1,NaN
5,NaN,1,2,NaN
5,NaN,2,1,NaN
5,NaN,2,2,NaN
5,NaN,3,1,NaN
5,NaN,3,2,NaN
5,NaN,4,1,NaN
5,NaN,4,2,NaN
5,NaN,5,1,NaN
5,NaN,5,2,NaN
5,NaN,6,1,NaN
5,NaN,6,2,NaN
5,NaN,7,1,NaN
5,NaN,7,2,NaN
5,NaN,8,1,NaN
5,NaN,8,2,NaN
5,NaN,9,1,NaN
5,NaN,9,2,NaN
5,NaN,10,1,NaN
5,NaN,10,2,NaN
5,NaN,11,1,NaN
5,NaN,11,2,NaN
5,NaN,12,1,NaN
5,NaN,12,2,NaN
5,NaN,13,1,NaN
5,NaN,13,2,NaN
5,NaN,14,1,NaN
5,NaN,14,2,NaN
5,NaN,15,1,NaN
5,NaN,15,2,NaN
5,NaN,16,1,NaN
5,NaN,16,2,NaN
5,NaN,17,1,NaN
5,NaN,17,2,NaN
5,NaN,18,1,NaN
5,NaN,18,2,NaN
5,NaN,19,1,NaN
5,NaN,19,2,NaN
5,NaN,20,1,NaN
5,NaN,20,2,NaN
5,NaN,21,1,NaN
5,NaN,21,2,NaN
5,NaN,22,1,NaN
5,NaN,22,2,NaN
5,NaN,23,1,NaN
5,NaN,23,2,NaN
5,NaN,24,1,NaN
5,NaN,24,2,NaN
5,NaN,25,1,NaN
5,NaN,25,2,NaN
5,NaN,1,1,NaN
